full_visitor_id,touchpoint_path,converted
8523989039834307709,Social,0
8524014218510027088,Organic Search,0
8524024300844570470,Organic Search,0
852403709436775696,Organic Search,0
852409125242818344,Organic Search > Organic Search,0
8524112314484351056,Organic Search,0
8524165080691843918,Organic Search,0
8524166396163273224,Organic Search,0
8524166973355753433,Organic Search,0
8524240824383999923,Organic Search,0
8524397980459992599,Organic Search,0
8524404907645717814,Organic Search > Paid Search > Paid Search,0
8524425811189675027,Direct,0
8524428200505946778,Social,0
8524549273595719643,Social,0
852456987663284062,Social,0
8524589536428612411,Organic Search,0
852460699186223810,Social,0
8524615352502612981,Direct,0
8524674617565374183,Organic Search,0
8524699086969004591,Referral,0
852471079530130839,Organic Search > Organic Search,0
8524737988395673296,Direct,0
8524768830448775006,Social,0
8524835440102485429,Organic Search,0
852487727302329596,Direct,0
8524906872586082015,Social,0
8524925880706408272,Organic Search,0
8525066250935927932,Social,0
8525081150662050868,Referral,0
8525148619019467934,Organic Search,0
8525191640094842425,Social,0
852519888134943347,Paid Search,0
8525375541303464223,Direct,0
852541300801955408,Social,0
8525494256168631469,Social,0
8525520402382149354,Direct,0
8525527902359002219,Referral,0
8525547890003953917,Direct > Direct > Direct,0
852563225986787733,Social > Referral,0
8525654523757918874,Organic Search,0
8525656124783593171,Social,0
8525668442573341829,Organic Search,0
8525691278144867911,Direct > Organic Search,0
852574824450808937,Direct,0
8525776635477829896,Social,0
8525829455603694748,Organic Search,0
8525831527534512070,Organic Search,0
8525831657399790175,Organic Search,0
8525842982654299735,Organic Search,0
8525846096011186789,Social,0
8525865210741159248,Organic Search,0
8525898018155539349,Organic Search,0
8526007268109175246,Social,0
8526052293944903380,Organic Search,0
8526082275285318234,Paid Search,0
8526168319441884512,Organic Search,0
8526202537350175188,Organic Search,0
8526234422803899851,Social,0
8526267887495587782,Organic Search,0
8526278640758570871,Direct,0
8526322033827652838,Organic Search,0
8526360749871960902,Organic Search > Organic Search,0
8526366846860465412,Social,0
8526375932362710547,Referral,0
8526423166802901223,Social,0
8526437422733637017,Social,0
8526457711621680943,Social,0
8526529287317710997,Organic Search > Organic Search > Organic Search,0
8526558682696570003,Social,0
8526626112820166070,Direct > Direct,0
8526657770241089858,Organic Search,0
8526683389038235956,Referral > Referral,0
8526792521050311976,Referral,0
8526822559195395142,Direct,0
852686640087781165,Direct > Direct > Direct,0
8526881722783057470,Referral,0
8526901955178774777,Social,0
8527015602854396391,Organic Search,0
852707790878145723,Organic Search,0
8527089208805813794,Organic Search,0
8527092450250338621,Organic Search,0
852709644996158625,Referral,0
8527158615614037737,Direct > Direct > Direct,0
8527165237386081734,Organic Search,0
8527229097256785893,Organic Search,0
8527264861381246207,Social,0
8527277773039137446,Referral > Organic Search,0
8527338434555381458,Direct,0
8527358842452500177,Social,0
8527372650232490985,Referral,0
8527399107909785317,Social,0
8527498196013618847,Organic Search,0
8527539062131630779,Social,0
852755903345921834,Direct,0
8527560331728340008,Organic Search,0
8527565735171508448,Social,0
8527571874531861823,Organic Search,0
8527574741413003227,Social,0
8527647041260806312,Referral,1
852780384008318047,Social,0
8527884719962179706,Direct,0
8527905466693739526,Social,0
8527953434786967873,Social,0
8528102080970018167,Organic Search,0
8528133063020431098,Organic Search,0
8528167728937043965,Referral,0
8528170749260731046,Referral,1
8528205169421801409,Organic Search,0
8528221996230663026,Organic Search,0
8528249078961471134,Direct,0
8528378436542055038,Organic Search,0
8528398137436038685,Social,0
8528482208390371936,Social,0
8528487535755050581,Organic Search,0
8528596033789688046,Organic Search,0
8528599525730013700,Social,0
8528677591268313804,Direct,0
8528727658806989602,Referral > Referral,0
8528785279150871775,Organic Search,0
852878947061002185,Organic Search,0
8528867929274379502,Direct,0
8529046331442083383,Organic Search,0
8529082729692893409,Organic Search > Organic Search,0
8529182098126625901,Social,0
8529198376156744390,Referral > Referral,0
852928255518529078,Social,0
8529296989077309998,Organic Search,0
852937226459058492,Direct,0
8529413836709870765,Referral,0
8529500729465789437,Social,0
8529519749754814694,Paid Search > Organic Search,0
8529574899687388671,Social,0
8529575461034427013,Organic Search > Social,0
8529604519024862630,Direct,0
8529750692929025486,Organic Search,0
8529782523786367764,Referral,0
8529794923021650648,Social,0
8529870547943544053,Social,0
8529872607014585009,Organic Search,0
8529914845829484205,Referral,0
8530015741021893797,Referral > Referral > Organic Search,0
8530023846355301274,Social,0
8530081656595476756,Organic Search > Organic Search,0
853010174751012156,Social,0
853011106737069720,Social,0
8530136579382754914,Social,0
8530186756780264426,Referral > Referral > Referral,0
8530211902393978624,Social,0
8530239906226054568,Organic Search,0
8530249809053060722,Direct,0
8530260342461806511,Social,0
8530278955782386041,Organic Search,0
8530299612034127281,Social,0
8530311152089491990,Social,0
8530314032458326566,Direct,0
8530354301220420883,Social,0
8530357178011137939,Social,0
8530372281116969408,Social,0
8530404840597442357,Social,0
8530411752272579412,Social,0
853041886459477730,Social,0
8530428787541617177,Direct,0
8530468937688355626,Social,0
8530492366627791010,Organic Search,0
8530645743533221685,Direct > Organic Search,0
8530675554003781126,Organic Search,0
8530681626422758333,Social,0
8530716791079148799,Social,0
853089376150635567,Organic Search,0
8530938052807229139,Social,0
853094700848587567,Referral,0
853098633014712543,Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Organic Search,1
853099987789534433,Organic Search,0
8531075809813906608,Organic Search,0
8531126109459971156,Social,0
8531154300144025494,Organic Search,0
8531278368005714785,Social,0
8531311061118393272,Social,0
8531341413472002528,Social,0
8531382880966773480,Organic Search,0
8531397502440712176,Social,0
8531427210919967136,Direct > Direct,0
8531470659357789745,Direct > Direct > Direct > Direct > Direct,0
8531497504909388946,Organic Search,0
8531498403718802601,Organic Search > Organic Search,0
8531502916494925621,Organic Search,0
8531507504310016791,Direct,0
8531541027206875370,Organic Search,0
8531548655460568711,Direct,0
8531644264578553026,Organic Search,0
8531667539955412280,Referral > Organic Search > Organic Search,0
8531707875501925062,Social,0
8531712900793633540,Social,0
8531753932787754371,Social,0
8531796329208275574,Organic Search,0
8531852212996719461,Organic Search,0
85318608848767409,Organic Search,0
8531895518117999972,Organic Search,0
8531902420626544444,Social,0
8531999070171305071,Organic Search,0
8532053649983403509,Social,0
8532059211840642332,Social,0
853209357514436262,Organic Search,0
8532112930466059097,Social,0
8532123470549111443,Social,0
8532192946734288362,Social,0
8532198794319187015,Organic Search,0
8532220126863333419,Paid Search > Organic Search,0
8532258400945151563,Referral,0
8532384612345959772,Organic Search,0
8532414420352452082,Direct,0
8532419176127761868,Organic Search,0
8532476172961195007,Organic Search,0
8532494987266280533,Organic Search,0
8532566403166014802,Organic Search,0
8532582136555468231,Direct > Direct > Direct,0
8532659782897540824,Referral,0
8532723129454298512,Social,0
8532747815032965329,Organic Search,0
8532775225788842486,Organic Search,0
853279113011303627,Social,0
8532886060576939900,Direct > Direct,0
8532893810527525614,Social,0
8532916908084749381,Organic Search,0
853300479054717586,Direct,0
8533027415201674316,Organic Search,0
8533027724136529190,Organic Search,0
8533062549664679947,Social,0
8533063521968878338,Organic Search,0
8533064505930571745,Paid Search,0
8533097546664421755,Organic Search,0
8533130793077492070,Social,0
8533143023323556541,Affiliates,0
8533254003673560555,Referral,0
8533263250803975884,Organic Search,0
8533336539867740671,Referral,0
8533347670536936587,Organic Search,0
8533357388404526887,Social,0
8533412288363263293,Social,0
8533434223128509196,Direct,0
8533461358639537125,Organic Search > Paid Search,0
8533513419342630327,Organic Search,0
853355270380725541,Organic Search,0
8533719665572513963,Social,0
8533875475515924645,Organic Search,0
8533876477779684246,Social,0
8533976439732311253,Social,0
8534129583913821588,Referral,0
8534139983598625530,Social,0
8534149355753877657,Organic Search,0
8534190163905185584,Organic Search,0
8534221053679241537,Referral,0
853425058238557451,Referral,0
8534319280217720892,Social,0
8534340232943818984,Organic Search,0
853444195410134916,Organic Search,0
8534497410039953803,Organic Search,0
853451306680756863,Affiliates > Referral > Referral,0
8534572210654921094,Organic Search,0
8534611786235788987,Social > Social,0
8534647269907052538,Referral,0
8534651008932318277,Organic Search > Organic Search > Organic Search,0
8534676356103269438,Organic Search,1
8534692878503184983,Direct,0
8534723498265029223,Social,0
8534730620204995920,Referral,0
8534767780117652672,Direct > Direct,0
8534775986270328391,Social,0
8534819003883905139,Direct,0
8534828664956922277,Social,0
8534893628497306788,Social,0
8534907221050931432,Social,0
8534967294527697713,Organic Search > Organic Search,0
8534969262005267739,Social,0
8535049386655822241,Organic Search,0
85350653856813137,Referral,0
8535094973336011591,Organic Search,0
8535103243794409394,Social,0
8535117484875857525,Organic Search,0
8535243608071132316,Social,0
8535262384150480138,Social,0
8535272723251511533,Organic Search,0
8535274528750260694,Paid Search,0
8535279921990317074,Direct,0
8535329840520240758,Social,0
8535443225915221486,Social,0
8535480318356195166,Organic Search,0
8535488558924900519,Organic Search,0
8535635813138469073,Organic Search,0
8535646554309609180,Social,0
8535689314351721533,Social,0
8535706659191770505,Referral,0
853588047413082041,Direct > Direct,0
8535942309971764081,Organic Search,0
8535968840352783783,Direct > Affiliates,0
8535973930111564498,Organic Search,0
8535985444333726293,Organic Search,0
8535988444637959453,Referral,0
8536010818024460592,Paid Search,0
853608316738282161,Organic Search,0
8536090405648427940,Organic Search,0
8536122584491106772,Social,0
853616412726407662,Social,0
853619752735131757,Referral,0
8536227544766475440,Organic Search,0
8536234481344063588,Social,0
8536309433525270839,Organic Search,0
8536343587816343417,Organic Search > Organic Search,0
8536379332613701390,Social,0
8536394636491351629,Organic Search,0
8536403969084480028,Organic Search,0
8536441077877169028,Organic Search,0
8536451294564555766,Organic Search,0
8536592515251474182,Social,0
85366118123294567,Organic Search,0
8536616259268354324,Organic Search,0
8536639352926396868,Organic Search,0
8536707124598245431,Organic Search > Organic Search,0
8536737074241430140,Organic Search,0
8536781574024868068,Social,0
8536808600222166355,Social,0
8536842235670988883,Social,0
8536842706597893712,Organic Search,0
8536845789398811191,Organic Search,0
853685576420978650,Social,0
8536969441109984659,Direct,0
8537026811528158625,Social,0
8537029269083738050,Organic Search,0
8537077007178778687,Social,0
8537077213190658111,Direct,0
8537098442813610425,Referral,0
8537110520433194549,Social,0
8537131078040422906,Direct,0
8537162188666332594,Social,0
853719078723285953,Direct,0
8537259078223832876,Social,0
8537308433709892655,Social,0
8537314924691988735,Display,0
8537391929128593373,Social,0
8537410145627759222,Display,0
8537472342749311098,Social,0
8537478775477862775,Organic Search,0
853756838861412533,Social,0
8537569067926019181,Organic Search,0
8537576295307972382,Organic Search > Organic Search,0
8537639262677083389,Social,0
8537688686875766359,Organic Search,0
8537688871640813431,Social,0
8537734257593507372,Referral > Referral,0
8537739888932110384,Social,0
853775665723005272,Referral > Referral,0
8537779487057551935,Paid Search,0
8537870011008610892,Referral > Referral,0
8537952453504507984,Social,0
8537992173404665376,Organic Search,0
8537994373689588812,Organic Search,0
8538002388755247959,Social,0
853806782132475385,Organic Search,0
8538110939258205822,Organic Search,0
8538217956615018309,Social,0
8538263382143643128,Organic Search,0
8538328436394459215,Direct > Direct,0
8538331697705341031,Social,0
8538337016285955035,Social,0
8538339420794473703,Organic Search,0
8538342894451199298,Social,0
8538352800481267431,Social,0
8538361653231944502,Social,0
8538366582650811703,Direct,0
853846740627743695,Organic Search,1
8538550698052933520,Direct,0
8538586782347925579,Direct,0
8538669723410723632,Organic Search,0
8538726107682005148,Social > Social,0
8538741071311600795,Social,0
8538796095508491511,Social > Social,0
8538825803163519869,Social,0
853882959371612103,Direct,0
8538840381614433739,Direct,0
8538864706454275434,Social,0
8538877006688866685,Social,0
8538943360506548024,Organic Search,0
8538994845923605338,Social,0
8539041666089577449,Social,0
8539043801433450228,Direct,0
8539065947601734005,Social,0
8539149242657096039,Social,0
8539151906023489324,Social,0
8539169316047916741,Affiliates,0
8539265716012940479,Organic Search,0
8539275041771511847,Organic Search,0
853935384233639263,Organic Search,0
853937324999906718,Organic Search,0
8539423700288191612,Organic Search,0
8539433516671325668,Direct > Direct > Direct > Direct > Direct,1
853945273486702423,Direct,0
853946189539886029,Social,0
8539548175858714889,Social,0
8539613672512800968,Social,0
8539683912345126534,Social,0
8539719856374420463,Direct,0
8539722830335609362,Organic Search,0
8539723541916057069,Organic Search > Organic Search,0
8539767916370631453,Organic Search,0
853977151564600533,Organic Search,0
8539850930793167812,Organic Search,0
8539867751997857162,Social,0
853987549734207105,Direct,0
8539878793831416237,Social,0
8539917111812398918,Social,0
8539921499023126214,Organic Search > Organic Search,0
8539937711534138432,Social,0
8540026938349735008,Organic Search,0
8540091808637041269,Organic Search,0
8540345533777312153,Social,0
854039066062768346,Organic Search,0
8540473574037337768,Referral > Referral,0
8540506690614914489,Organic Search,0
8540516146085191274,Affiliates,0
8540604607283494802,Social,0
8540699720262797021,Affiliates,0
8540706427945634468,Organic Search,0
8540708941765708229,Organic Search,0
854071844729015306,Social,0
8540721398060003927,Direct,0
8540829911212140250,Organic Search,0
8540850259611551372,Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Organic Search,0
8540852142978559141,Direct,0
8540857491575338621,Social,0
8540888133229435256,Organic Search,0
8540976762747926229,Organic Search,0
8541004145973499442,Organic Search,0
8541015983106126042,Social,0
8541041789367689299,Referral,0
8541109822433488680,Organic Search,0
8541131095055009091,Organic Search,0
8541145927411865958,Direct > Direct,0
8541172650555734199,Referral,0
8541186406298834965,Social,0
8541233835392183541,Organic Search,0
8541312448876073920,Organic Search,0
8541331512470391064,Social,0
8541332959935588569,Social,0
8541385738131289925,Organic Search,0
8541453894158657313,Social,0
8541457508005602065,Referral,0
8541459117168800567,Organic Search,0
8541519724751377684,Organic Search,0
8541619058220475227,Social,0
854168661953234111,Direct,0
8541710062440520463,Social,0
8541802771727259364,Social,0
8541827371715610371,Organic Search,0
8541878109895959206,Direct,0
8541890265418927062,Direct,0
8541997927067581434,Organic Search,0
854207682644058728,Organic Search,0
8542260485769058372,Paid Search,0
8542262820308204337,Organic Search,0
8542279863130930183,Direct,0
8542325083372699219,Social > Organic Search > Social,0
8542360924967085071,Social,0
854244182022731604,Social,0
8542448410052569982,Social,0
8542453823871305302,Organic Search,0
8542460381072350543,Social,0
8542463933877360357,Organic Search,0
8542506520430684011,Social,0
8542560995794563676,Direct,1
8542571985820469512,Referral,0
8542576503689631405,Organic Search,0
8542669105915756475,Organic Search,0
8542744676212322285,Referral,0
8542842350269902671,Social,0
8542853861139953101,Direct,0
8542859085731954426,Organic Search,0
8542879853739005117,Social,0
8542907014444995770,Referral,0
8542929417861637158,Social,0
8542949321125217998,Direct,0
8542965302152625431,Organic Search,0
8542966741945816915,Paid Search > Organic Search,0
8542971452482894930,Social,0
8543013387499117473,Organic Search,0
8543017130463634741,Social,0
8543070534077227734,Direct,0
8543094455128046427,Social,0
8543163452302337364,Social,0
854316817932662508,Social,0
8543190311370292476,Direct,0
8543238489778996095,Organic Search,0
8543317471475707393,Organic Search,0
8543461000913504411,Social,0
8543485282284805475,Organic Search > Organic Search,0
854354958515852613,Direct,0
8543594582900787307,Direct,0
8543617881979765121,Organic Search,0
8543659464044044262,Organic Search,0
8543699724580182473,Organic Search > Paid Search > Organic Search > Organic Search,0
8543700468874697158,Organic Search,0
8543702427282348827,Social,0
8543780412620919264,Organic Search,0
8543818732693247137,Organic Search,0
8543859183826275139,Social,0
854389781535770563,Direct,0
8543905074355163452,Social,0
8544002097020819794,Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Organic Search,0
8544015549649596325,Social,0
8544059510259818618,Organic Search,0
8544074955389372566,Social,0
8544109816836999198,Social,0
8544120612331846561,Social,0
8544180758901136668,Social,0
8544210291400372730,Direct > Direct > Direct,0
8544281099356310428,Social,0
8544287380405143243,Organic Search,0
8544296936412480320,Organic Search,0
8544298602081739814,Social,0
8544340190166728660,Social,0
8544356400648077978,Social,0
8544416861808827060,Social,0
8544477011754699836,Organic Search,0
8544612678685461428,Referral,0
8544764326495477418,Social,0
854480075976735047,Referral > Referral,1
8544809672913156132,Organic Search,0
8544851828912221044,Social,0
8544905316379727198,Organic Search,0
8544965404761325108,Social,0
8544970047820368657,Paid Search > Organic Search,0
854499502455926939,Organic Search,0
8545008466724916449,Organic Search,0
8545067975493948262,Social,0
8545070575034637094,Organic Search,0
8545141595917190104,Organic Search > Organic Search > Organic Search,0
8545172733226614148,Organic Search,0
8545241291777913655,Organic Search,0
8545244304329433663,Social,0
8545248544334538298,Affiliates,0
8545252333182852921,Organic Search,0
8545254703623515720,Social,0
8545278999909930787,Organic Search > Organic Search,0
8545386906438764309,Organic Search > Organic Search,0
8545464569839732555,Social,0
8545760538724405849,Social,0
8545765482995240883,Paid Search > Organic Search,0
854579206909314573,Direct,0
8545796801830819473,Social,0
8545798320665298454,Direct,0
854580119623557142,Direct,0
8545809711474485888,Social,0
8545857675984039286,Organic Search,0
8545858992817184930,Organic Search,0
8545928534584725853,Organic Search > Organic Search,0
8545942163309324283,Direct,0
8545945096635295944,Social,0
8545964501736258928,Social,0
854616900304009127,Organic Search,0
8546236143534855585,Referral,0
8546297293246933448,Organic Search,0
8546326115205675114,Referral,0
8546356478986454066,Social,0
8546426288863067832,Social,0
8546429448626920420,Social,0
8546465670729651273,Referral,0
8546586072363613942,Organic Search,0
8546605276267289122,Direct,0
8546726003809725969,Organic Search,0
8546735735752650258,Social,0
8546736848057892623,Direct,0
8546761147016069939,Social,0
8546772965983516467,Social,0
8546797078055512181,Referral > Referral,0
8546826937234207247,Social,0
8546869798698020888,Direct,0
8546873873688594947,Social,0
8546961729605940240,Referral,0
8546996753978226630,Direct,0
8547054563775100961,Organic Search,0
8547138195112576777,Organic Search,0
8547250665838879616,Organic Search,0
8547252583948922103,Social,0
8547270620814054526,Direct,0
854728594082035985,Social,0
854741330554892740,Referral,0
8547447847922579089,Social,0
8547616259296738217,Social,0
8547847198279926318,Organic Search,0
8547876728903849347,Social,0
8547943321912111306,Social,0
854800758236369301,Organic Search,0
8548091280502144752,Social,0
8548091450218034740,Social,0
8548102431283091011,Organic Search,0
8548105998880191300,Organic Search,0
8548113887707148422,Affiliates,0
8548233843805520246,Organic Search,0
8548238461779833778,Direct,0
8548261317358244116,Organic Search,0
8548311539534701886,Social,0
8548338976207159985,Direct,0
8548462476209065446,Direct,0
8548473222532675191,Referral,0
8548484801344071850,Direct,0
8548498487886519652,Social,0
8548578428742815115,Organic Search,0
854870180394037241,Direct,0
8548732679722480456,Organic Search,0
8548819949454404657,Direct,0
8548875631569144767,Direct,0
8548956787198628534,Affiliates,0
8548972984313976813,Social,0
854903719868036441,Organic Search,0
8549170102755538744,Organic Search,0
8549170140714136790,Referral,0
8549170173974341161,Social,0
8549223031719143291,Organic Search,0
8549240213680289948,Direct,0
8549281177660427441,Social,0
854929013204356161,Social,0
8549305937171503943,Social,0
8549321067307379436,Direct,0
8549416413622873934,Organic Search,0
8549417269731478042,Social,0
8549435895946273378,Social,0
8549484926848119984,Referral,0
854949303186394753,Social,0
854951999250967746,Referral,0
8549624352815322613,Social,0
8549645826331678865,Organic Search,0
8549715569348080627,Direct,0
8549735807758304360,Direct,0
8549737083306436633,Social,0
8549741079812156456,Organic Search,0
854978987636164131,Social,0
85498029736891582,Organic Search,0
8549846061856374841,Organic Search,0
8549855635503640570,Organic Search,0
8549874184173111786,Referral,0
8550148071854436437,Social,0
8550161821163899546,Organic Search,0
8550170372447854053,Referral,0
8550253486891641120,Referral,0
8550326854196379896,Organic Search,0
8550379863532164162,Organic Search,0
8550389895029131516,Referral,0
855046170985111566,Organic Search,0
8550482002600559961,Organic Search,0
8550572524535799389,Organic Search,0
8550725053677646067,Organic Search,0
8550761375712375607,Organic Search,0
8550765263136234102,Referral,0
8550780583289756762,Social,0
8550828213550394854,Social,0
8550841902797436987,Referral,0
8550950832866547918,Organic Search,0
855098631837640633,Organic Search > Paid Search > Paid Search,0
8551105599898831237,Social,0
8551109999617552198,Organic Search,0
8551112991718773193,Referral,0
855111455718255474,Display > Display > Display > Display > Display > Display,0
8551137280804947692,Social,0
8551144127593364017,Social,0
8551220949757419824,Social,0
855126320299638059,Referral,0
8551274556060790622,Organic Search,0
8551300583867692525,Organic Search,0
8551328500633881335,Organic Search > Organic Search > Organic Search,0
8551381352433327541,Direct,0
8551400503776455225,Direct,0
8551409017174122596,Referral,0
8551441153034512658,Social,0
855153226497361984,Social,0
8551548823616128740,Direct,0
8551554431694957270,Social,0
8551649148351542883,Organic Search > Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral,0
855169678273721652,Referral,0
8551747437338740409,Referral,0
8551793646192391608,Social,0
8551803340158834708,Affiliates > Affiliates > Referral > Referral > Referral > Referral,0
8551860236489672492,Social,0
8551881697433018172,Referral,0
8551915612247814004,Organic Search,0
8551962547770212930,Organic Search > Organic Search > Organic Search,0
8551996249908452831,Paid Search > Paid Search > Paid Search > Paid Search > Organic Search > Organic Search,0
8552013053631663100,Organic Search > Organic Search,0
8552100887974850698,Organic Search,0
8552152401423049690,Organic Search,0
8552160169187221753,Social > Paid Search > Paid Search > Paid Search > Paid Search > Paid Search,0
8552163284931046515,Social,0
8552224001281511051,Organic Search,0
8552228404171533816,Referral,0
855225677024493290,Social,0
8552274140653765930,Paid Search,0
855235568629344467,Direct,0
8552368527683127669,Affiliates,0
8552449865496188330,Organic Search > Display > Organic Search,0
8552454414912695320,Referral,0
8552553236794669450,Referral,0
8552592205734464183,Direct > Direct,0
8552600124748027282,Organic Search,0
8552625142641666935,Organic Search,0
8552654213243461102,Social,0
8552682091840555644,Social,0
8552735770874220427,Social,0
8552770783452359338,Organic Search,0
8552811970656481323,Social,0
8552844710812142196,Organic Search,0
8552938764156995141,Referral,0
8553043333333044736,Direct,0
8553048830193525176,Social,0
8553072519302472560,Affiliates,0
8553101696037121937,Organic Search,0
8553151926303429810,Organic Search,0
8553154872024149793,Direct,0
8553230322759947198,Direct > Direct > Direct > Direct > Direct > Direct,0
8553266479370825889,Social > Social > Social,0
8553270331552267946,Organic Search,0
8553285202863867996,Referral > Referral,0
8553285326094693084,Organic Search,0
8553414300275949803,Organic Search,0
8553414489011598011,Paid Search > Social,0
8553421801158925968,Social,0
855351548700813971,Organic Search,0
8553523146833869032,Social,0
855358579000217171,Organic Search,0
8553620792431016991,Social,0
8553704517591584164,Direct,0
8553753007346012868,Organic Search,0
8553753606250357700,Direct,0
8553753940830879530,Referral > Referral,0
8553773221118988818,Direct,0
855380578736094927,Social,0
8553868329560946139,Social,0
855388762712847440,Direct > Direct > Direct > Direct > Direct,0
8553930531945832225,Direct,0
8553969834502713594,Organic Search,0
8553980135156289803,Organic Search,0
8554003220171627301,Direct,0
8554049016924516851,Organic Search > Organic Search,0
8554072500205762858,Social,0
8554081198679862374,Affiliates,0
8554097127825764330,Social,0
8554131744464429045,Direct > Referral > Referral > Referral,0
8554164488097564748,Social,0
8554243332822182234,Social,0
8554258616105072848,Social,0
8554336031709526297,Organic Search,0
8554338335816434853,Referral,0
8554388505673468381,Organic Search,0
8554401284929856806,Display,0
855455007539552500,Direct,0
8554600604522966955,Organic Search,0
855462018086101778,Organic Search,0
8554637982522418625,Organic Search,0
8554658933582839103,Social,0
855470202551663865,Organic Search,0
8554837770289091030,Referral,0
8554872452322238736,Organic Search,0
8554894303459077987,Social,0
855497703707530575,Social,0
8554992982017438976,Organic Search,0
8554993268408320295,Organic Search,0
8555050023468624263,Social,0
8555060088284632271,Organic Search,0
8555067011542122490,Organic Search > Organic Search,0
8555100152294554950,Organic Search,0
8555108128856457614,Social,0
855519672616853858,Organic Search,0
8555206751763742141,Social,0
8555285036360967730,Organic Search,0
8555305666012879756,Social,0
8555444664997320223,Organic Search,0
8555450542818939875,Social,0
8555491591840586141,Referral,0
8555515009347484815,Referral,0
8555559116043534500,Social > Social,0
855558357114300527,Organic Search,0
855566704178827089,Social,0
8555681703793469538,Direct,0
8555688228395224578,Social,0
8555831589546669329,Organic Search,0
8555846512878546136,Organic Search,0
8555879208682029836,Organic Search,0
8555963502544194261,Social,0
8555987481950563044,Organic Search,0
8556016331079273336,Referral > Referral,0
8556029121593193037,Organic Search,0
855604988962873799,Referral > Referral > Organic Search > Referral > Referral,0
855606686896743670,Social,0
8556085944089520890,Organic Search,0
8556106313762864517,Direct,0
8556106698794634791,Referral > Organic Search,0
8556130316876322155,Organic Search,0
8556137812716990065,Direct > Referral,0
8556183277435135009,Organic Search,0
8556198293506822023,Organic Search,0
8556242273274571011,Direct,0
8556260847509018964,Social,0
855632070683776937,Organic Search,0
8556355387520464598,Organic Search > Organic Search > Organic Search > Organic Search,0
8556372689600271507,Organic Search > Organic Search,0
8556376493121447926,Organic Search,0
8556472556100902156,Organic Search,0
8556475650991120003,Social,0
8556590963946783967,Social,0
8556611742602245408,Social,0
8556698769910582237,Organic Search,0
8556703359649727643,Organic Search,0
8556775646276314306,Social,0
8556943508236160804,Organic Search,0
8557082874359107477,Organic Search,0
8557084227089658424,Referral,0
8557111999111965997,Social,0
8557127912103036676,Social,0
855721726069569886,Organic Search,0
8557230953445356526,Direct,0
8557248166453252035,Social,0
8557258419874534868,Social,0
855731943274675970,Social,0
8557399548142286254,Organic Search,0
855741815902506503,Social,0
8557449963972781466,Organic Search,0
8557464655255768366,Social,0
8557467636962660082,Direct,0
8557495144818015457,Social,0
8557627493112166975,Social,0
8557651863127587489,Social,0
8557711540387308649,Social,0
855772226021743262,Direct,0
8557733770752159749,Social,0
8557744823584709777,Social > Social > Social > Social,0
8557757961024314051,Social > Social,0
8557764893663328533,Social,0
8557776519747733470,Organic Search,0
8557799076392812768,Organic Search,0
8557808524545098662,Organic Search,0
8557835446054253754,Social,0
8557838417041159776,Social,0
8557929621372757797,Direct,0
8557955265353667419,Organic Search,0
8557964449631518078,Social,0
8558100871047996433,Referral,0
8558115068640933300,Referral,0
8558271438849438273,Social,0
8558284603326916122,Affiliates,0
8558344723214714468,Organic Search,0
8558351328985566038,Referral,0
8558351822361711379,Direct,0
8558355221844411113,Organic Search,0
8558361866751600865,Social,0
855836854440356961,Organic Search,0
8558372953473643610,Organic Search,0
8558425765429458832,Social,0
8558451680293898466,Social,0
8558464447647198133,Social,0
8558482715365958292,Referral,0
8558523556582210801,Social,0
8558560561201572098,Social,0
8558575659801756090,Affiliates,0
8558576392826294319,Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Organic Search,0
8558695765898393234,Social,0
8558711349127413046,Direct > Direct > Direct,0
8558764966085709348,Social,0
8558782359929452312,Organic Search,0
8558789944948101871,Direct > Referral > Referral > Referral > Referral,0
8558896436359215924,Organic Search,0
8558949452721023648,Social,0
855896630395817672,Organic Search > Organic Search,0
8558969196410567148,Organic Search > Paid Search,0
8558970619039410278,Social,0
8559011531081177756,Organic Search,0
8559013823012530709,Social,0
8559014502858481735,Organic Search,0
8559114947222393008,Organic Search,0
8559161716438870490,Social,0
8559229874871456652,Social,0
8559232060033553395,Organic Search,0
8559299367666449326,Organic Search,0
8559375431545662925,Referral,0
8559462487932986301,Direct > Direct,0
8559500109190201656,Social,0
8559572511726833687,Organic Search,0
8559628408848128040,Social,0
8559632778808771425,Organic Search,0
8559658587916228252,Referral > Referral > Referral > Referral,0
8559666816454727036,Direct > Direct,0
8559744902115199998,Organic Search,0
8559751797539570629,Social,0
8559787360588375276,Affiliates,0
855992600952049058,Social,0
8559951802744648329,Paid Search > Organic Search,0
8560029538184476070,Social,0
8560041255797853306,Organic Search,0
8560064292054650736,Organic Search,0
8560116325631591985,Direct > Direct > Referral > Referral > Organic Search,0
8560195573477931641,Organic Search,0
8560283314160766053,Social,0
8560297516822687349,Organic Search,0
8560328070496647704,Social,0
8560357152859888412,Direct,0
8560359622608165273,Organic Search,0
