full_visitor_id,visit_id,transactions,revenue
584233587428145418,1487371548,1,35.59
5843493310673425771,1482689467,1,33.18
5843958474903500870,1485478912,1,12.98
5845196577057429704,1480884814,1,20.99
5845571367223986195,1478105553,1,14.99
5847358167202480960,1480608232,1,276.6
5847645820531531550,1484407885,1,27.98
5849605114063721610,1481313347,1,51.8
5850295749820717320,1482265375,1,139.35
5855788158613478931,1481751707,1,104.77
5857188717292018913,1484958180,1,81.99
5864276802180116505,1487107602,1,41.59
5867199929818257756,1481052301,1,88.34
5869870458569209553,1480619584,1,18.99
5876745703341154088,1488213524,1,22.99
5877921283678056526,1483653785,1,21.59
5878115499430708439,1479374886,1,32.98
5879189305349392222,1480792295,1,16.19
5881420815591584294,1480977646,1,538.48
5881534994111255224,1487021037,1,26.99
5887849058822875277,1478140128,1,16.19
5888716568893996188,1485374097,1,51.79
5889911900700312712,1478193659,1,1181.79
589243891238071459,1484021765,1,47.48
590094729131157044,1481510316,1,43.99
5901766721898280376,1481304109,1,26.98
5901801479470276689,1480446844,1,33.98
5906185555476302609,1482102408,2,154.04
591513434559245487,1478796600,1,20.99
5915583521852915302,1485898588,1,9.98
5918411190204797913,1481553639,1,48.79
5919562379041618004,1482033113,1,29.98
5920338215143617287,1485361941,1,203.8
5921438305564932958,1481638377,1,67.36
5921955043410577506,1481679661,1,44.76
5929579070736526964,1482595840,1,88.94
5930716560276392518,1484722538,1,18.99
594022882962204579,1485128773,1,61.97
594032029140324639,1480206602,1,78.99
594032029140324639,1482841718,1,27.37
594032029140324639,1483198871,1,36.57
5944044194057529877,1481653259,1,65.38
5944473218831449800,1484518851,1,18.94
5945295413021078012,1486954562,1,37.78
5948399215486527929,1481754440,1,62.97
5949169854058758957,1484019497,1,275.42
5950059119124275683,1484333470,1,87.99
5953034565631333907,1479713598,1,28.97
5953491515740495847,1481861233,1,19.98
5958728222060412682,1482073314,2,119.71
5964418919606294332,1487469656,1,82.54
5969031097251772016,1486653160,1,54.16
5969191050952048751,1485716830,1,94.2
5972468163034098276,1478565896,1,70.38
5982288201667188670,1480957832,1,143.93
5982288201667188670,1481384151,1,16.59
5990197890122139717,1480615365,1,36.99
6005846941999724552,1483951382,1,40.18
6007068566943538173,1483647212,1,45.17
6007444138968758475,1487881797,1,36.98
6007466842428480250,1481503389,1,30.98
6008436631932409360,1487108518,1,43.99
6008504658996410850,1478550655,1,53.79
6010250598436085923,1478263475,1,806.82
6010250598436085923,1481551838,1,829.35
6010250598436085923,1484752541,1,575.26
6010250598436085923,1487214651,1,600.04
601115360451826853,1481971589,1,56.96
6014637285460170276,1487538762,1,74.77
6016169532034396504,1481496826,1,117.12
6016345222703711048,1487354901,1,51.56
6019250371266018311,1480973991,1,34.38
6022725401734649731,1485389814,1,136.96
6024281356210968714,1480028880,1,43.59
6030141817614722657,1488041566,1,15.0
6030957980134486247,1479533613,1,53.97
6033687710864775123,1481574909,1,32.18
6036371568698072634,1488090289,1,27.99
6042383150524309818,1480108236,1,9.59
6042992012557557168,1486561437,1,21.99
6043590789804259117,1486923271,1,19.59
6051565234057723830,1485971919,1,64.99
6053028616737271033,1481690853,1,141.32
605582860135446327,1487822116,1,24.19
6056481761819241487,1485192844,1,23.19
6059228055495391322,1479848080,1,127.18
6061471079783335159,1481248931,1,85.99
6064571221213436391,1481558281,1,199.88
6068549707669437692,1479406314,1,53.46
6068598620766435054,1479698632,1,65.77
60709694942461401,1478994302,1,97.55
6077626541330989540,1480087626,1,28.55
6079111180589876762,1480701147,1,261.93
6079111180589876762,1480706005,2,151.97
6080228231224064778,1481089987,1,59.75
60802643524541285,1481487601,1,17.99
6080515140552290327,1483650733,1,25.99
6086392386521152841,1481315088,1,81.97
6087342617338245848,1482634297,1,25.45
6099463332301781487,1481825987,1,38.39
6100219091617645291,1481250945,1,39.38
6101457108292619751,1478033699,1,26.58
6103744486531866196,1480948514,1,21.19
6103994353866186506,1483922671,1,22.99
6105491009859424939,1481582231,1,43.98
6110976865163605905,1485796019,1,349.43
611184075850086902,1480005380,1,94.16
611556253076247456,1486715541,1,149.29
6116451045080877616,1481325635,1,128.97
6118933348572020566,1478027382,1,235.25
6118933348572020566,1479309700,1,63.36
6127717104427531488,1481119193,1,25.99
6129059309050021920,1483325774,1,27.98
6136082397319101415,1484964400,1,43.59
614194214723197176,1479110873,1,146.95
6142588634593975998,1481750566,1,57.17
6145717965471437632,1479361097,1,52.97
6147396474895233852,1478828934,1,174.9
6147396474895233852,1479137433,1,813.36
6147396474895233852,1481050924,1,770.7
6147396474895233852,1485879620,1,900.62
6148711186133871559,1479783290,1,24.99
6165745649694489775,1483310116,1,433.07
6165745649694489775,1485194137,1,179.6
6168219447090843569,1481866810,1,43.37
6168468198967794640,1481877097,1,106.73
6176979987115887287,1478024448,1,11.19
6179415313155508546,1480520594,2,161.51
6179415313155508546,1483463137,1,22.59
6179482538611999195,1481237955,1,24.99
6188862872478223298,1480868766,1,28.99
61892085087294527,1485884382,1,31.99
6190665694440692761,1481859563,1,42.99
6198269530748674779,1480123368,1,52.97
6198640626088260901,1481479046,1,38.98
6200432860904233045,1480715172,1,185.12
6213994431207095726,1483471291,1,671.8
6214016505412778340,1481070372,1,51.79
6214016505412778340,1484766510,1,46.79
6214611984259283021,1483643204,1,145.91
6214747534469142657,1483459696,1,61.99
6218917791895202821,1481316179,2,214.12
6218917791895202821,1487016811,1,48.79
6224639817725111721,1482034547,1,37.98
6229372461405540359,1481035910,1,44.98
6229870571121837755,1480017694,1,116.17
6230711992146331742,1481510155,3,47.57
6237874653844289432,1481937262,1,35.78
6238289068064224193,1488309438,1,59.0
624114855878604514,1481562419,1,115.98
6241521427679714135,1487885865,1,24.87
6241521427679714135,1488305499,1,55.83
6249004626269199450,1481176056,1,198.42
6250022739137848428,1481160433,1,73.94
6258496391273943408,1484192802,1,53.79
626672651895030919,1479170666,1,66.47
626672651895030919,1481580723,1,588.87
62722204677243801,1485456962,1,31.39
6273454334466338652,1484346211,1,31.99
6275380876231092642,1488309003,1,31.97
6277534179248390932,1479583516,1,21.99
6283772271551550075,1483056196,1,96.99
6288725097585538705,1483984289,1,238.03
6291608660137539472,1482169053,1,15.39
6292071509874937149,1482172462,1,165.38
6295374321665161260,1479826220,1,35.99
6296278045589071160,1481927189,1,32.78
6297315177129333197,1481549863,1,35.98
6299562525821185626,1481681160,1,55.99
6302682303595359553,1481576826,1,19.99
6306585286926302399,1480491475,1,25.96
6311424614094967654,1483909843,1,16.98
6318304675637687761,1481219878,1,245.08
6321103113579236784,1480563831,1,47.79
6321703139771704283,1486506381,1,21.98
6324348497900492040,1482173143,1,39.96
6326579350877909587,1482202542,1,234.94
6326829918051380975,1481662348,1,26.99
6328683659978393200,1481903872,1,93.97
6330082810003106267,1485210885,1,69.91
6330082810003106267,1488239940,1,25.48
6331108098497207662,1478280795,1,57.38
6331108098497207662,1485711548,1,55.99
6331750669650879322,1479394091,1,17.19
633420224856417225,1480828188,1,25.99
6340734756756019122,1481820181,1,31.38
6343638699706107057,1486656852,1,49.98
6345608688944426965,1480290497,1,33.98
6347736525399420278,1483662404,1,49.79
6350637494394255961,1478823667,1,147.92
6353231226148856209,1481988791,1,45.96
6356814303168580391,1486667069,1,62.99
6357668740640764097,1478289808,1,17.99
6358287541607688443,1481298804,1,55.29
6360297512415625815,1487092108,1,63.97
636165671438716582,1481904857,1,58.37
6364019453242350081,1480355319,1,67.47
6366599753024688365,1481944300,1,57.99
6366738125554594213,1482283372,1,14.2
6366738125554594213,1486603049,1,68.9
6366738125554594213,1487977162,1,21.19
6368397027577804857,1480699794,1,188.95
636983386776288406,1478553892,1,58.98
636983386776288406,1479833283,1,79.97
636983386776288406,1480995135,1,181.96
6370686241050647967,1480313427,1,35.98
6371969436359305820,1480912853,1,74.55
6373560301419479159,1479945722,1,60.37
6379051489407304771,1484010104,1,26.98
6379920233928997690,1482208972,1,50.43
6381379755303153849,1484008342,1,36.98
6388824250276633832,1485474460,1,60.57
638910012539429673,1481507756,1,68.99
638910012539429673,1482957921,1,61.99
6391006534663669857,1480613779,1,11.39
6392933882994138879,1481252185,1,61.99
6396549139085874526,1481820777,1,308.54
6402267118449500708,1481602551,1,121.98
6406314348223569290,1480456133,1,22.99
640698688315594544,1478437471,1,131.98
6415113611963925053,1485896708,1,11.97
6417028332559300792,1485547951,1,33.98
6419238664399930209,1488302297,1,25.99
6423525167201014646,1487723108,1,66.99
6431612783925997248,1480974918,1,25.99
6432276692657258286,1486481897,1,197.84
6447811235248365489,1482509453,1,11.9
6448992994015431295,1481837109,1,34.39
6448992994015431295,1482270341,1,48.79
6448992994015431295,1482355204,1,26.17
6450328915033226096,1483467949,3,248.46
6450911729940987017,1478731958,1,19.99
645131442954167518,1479747064,1,42.77
6453950151397418687,1480953183,1,83.17
6453984951886442160,1487711032,1,28.18
6458843567319176557,1481608062,1,82.98
6462196953273318864,1484620371,1,94.9
646337888671074736,1481289198,1,82.96
6466445486619363515,1478623610,1,64.99
6468324397294207967,1486615488,1,23.99
6470814882136589176,1487364628,1,22.99
647109355709882719,1481933457,1,15.99
6475106523537460964,1479136410,1,31.38
647846008417877869,1481949177,1,130.7
6479795425232637804,1480571467,1,17.99
6481113263464531302,1481646098,1,133.96
6482578323423752011,1479237701,1,729.2
6484779449302553395,1481047420,1,77.99
648777904915125343,1485300239,1,123.91
6489080031985110076,1481079746,1,26.98
649093489751982679,1483645909,1,129.94
6491540923098115435,1480817098,1,84.98
6495428628706870090,1486749987,1,620.7
6499749315992064304,1481723414,1,1563.18
6505695980027180429,1483647945,1,36.17
650592587910089346,1479230103,1,19.99
6507463560361845015,1481745962,1,64.29
6514103813474537949,1485906172,1,64.78
651435875392157361,1480682514,1,12.39
651435875392157361,1482180534,1,51.57
6515057374372191963,1482139126,1,81.96
6516417691965742521,1486699736,1,46.18
6525565523346061607,1485912456,1,21.58
6526021164670173680,1485832264,1,70.93
652634152265730494,1481161874,1,173.97
6528190156383151299,1481375422,1,22.99
6530155408321990119,1481785961,1,53.79
6537661830221758612,1480885625,1,27.19
6539054271579803553,1481309624,1,72.76
6539518527897980356,1484000332,1,20.99
6546307978179496414,1487356112,1,87.86
6548626246130862757,1478982439,1,77.57
6548964457968888412,1478286331,1,104.53
6553890260973501420,1479176835,1,68.56
6558070663026702303,1483480109,1,25.98
6558432004095303802,1486067423,1,30.18
6561435115855604355,1481066049,1,29.97
6564152786656423279,1487343456,1,45.98
6564820894573937867,1482358079,1,25.58
656638853052117115,1480425161,1,24.97
6569964390858147530,1485909879,1,503.9
6572163684881501472,1482513364,1,28.38
6572523505337160165,1478366353,1,22.59
6572523505337160165,1480011475,1,160.98
6575507973076035820,1485737683,1,8.49
6576129990528649726,1487834236,1,55.97
6578016208706520145,1485403264,1,10.98
6579892662403001804,1482176342,1,79.98
6587536713587064638,1482029211,1,88.77
6587536713587064638,1482452213,1,82.19
6587875124073983247,1485366233,1,24.99
6592789576297039396,1481919089,1,98.93
6593140710602470169,1480613163,1,47.98
6594015384875997141,1487013126,1,124.56
6597110312639955010,1480352622,1,106.99
6600298028142783837,1481661226,1,23.99
6601465806471349240,1481230895,1,28.99
6614589906823585713,1481502458,1,191.77
6614746514617472151,1479050072,1,45.98
661947368755840479,1485458220,1,245.79
6620224985350113488,1485188835,1,34.98
6627479815076599911,1487510406,1,107.0
6635291657972521810,1482860252,1,359.16
6638757715697326047,1480951264,1,41.57
6639228698247175912,1480000983,1,71.74
6641857110835940627,1483144929,1,83.99
6643309753401682133,1487194423,1,50.78
6645585126548219573,1484791493,1,80.99
664885127935747173,1486724882,1,62.97
66547844041573580,1484218900,1,20.46
6655413249295865439,1480985322,1,17.59
666077603822154553,1481128919,1,111.57
666077603822154553,1482945142,1,20.59
6667812222576375440,1481567672,1,106.94
6676417252598129629,1485529230,1,206.15
6680051680711620547,1482184258,2,162.3
668412102235086407,1481176892,1,34.98
6691771095027731329,1482465728,1,45.57
6696207158105789561,1481912203,1,54.9
6701329268278625221,1483978416,1,45.16
6702410231065530921,1485015763,1,61.98
6704302181752646951,1479043163,2,150.05
6707245033176905933,1479860562,1,163.98
6709889310139115020,1478654308,1,6.97
671417952592573132,1484763664,1,113.94
67144867645757015,1482457052,1,13.99
6715636871396897050,1482005249,1,45.79
6716928511410179095,1482174024,1,22.59
6716928511410179095,1484722235,1,16.59
6721464699754089230,1478325629,1,26.99
6722042716459387883,1478550574,1,47.97
6726207842188370716,1483681849,1,128.56
6726478899201625475,1481472607,5,145.7
6726478899201625475,1483541553,1,28.18
6731593907536054375,1479751674,1,45.79
6736342148988696892,1487567179,7,951.7
6736550303451079628,1478449738,1,44.98
6750525537628913149,1480365229,1,81.98
6755488962103472751,1486744677,1,82.19
6758967380059816274,1486995014,1,76.97
6759210140407313473,1484926947,1,33.99
6760732402251466726,1478620426,1,53.36
6760732402251466726,1479317245,6,1114.8
6760732402251466726,1479397718,5,616.5
6760732402251466726,1479492062,1,643.5
6760846348578778765,1485280455,1,19.99
676268909460399442,1478730833,1,32.39
6772419843051184934,1487060511,1,104.6
6773163572466277381,1479182328,1,27.99
6773504129316656025,1484687617,1,168.7
6777096292963112230,1486669027,1,487.58
6777096292963112230,1487571884,1,276.48
6777137724610600801,1481606617,1,29.98
6781934558737955524,1478874039,1,76.56
6782547242974334702,1487871565,1,50.86
6786029887137297772,1487370764,1,86.99
6792032727178228496,1478012402,1,68.96
6793059858875608655,1487186336,1,96.58
6794112710771177678,1481243203,1,40.97
679645045413988495,1482258176,1,47.79
6797327850087338835,1480618890,1,35.54
6805387544309582877,1481845219,1,4013.08
6821649352225770256,1483462079,1,52.75
6824514473807635978,1485897475,1,80.96
6824817810193692937,1483031518,1,23.99
6833770537272775789,1480608870,1,24.99
6836107306781208493,1483737767,1,34.96
6837769704437235425,1480620582,1,124.76
6841461972455474576,1485892514,1,60.0
6842524797824315132,1479317960,1,32.99
6843021103780631500,1480560169,1,54.98
6843737679875735650,1484193628,1,29.98
68437640696494161,1481737315,5,730.65
6844624827081744430,1478554819,1,34.99
6846461498019259456,1482026413,1,60.7
6846751553116402578,1479538074,1,28.99
6849604863010168468,1483566314,1,336.26
6855059626391376341,1484253715,1,88.17
6855973837181242337,1485751300,1,148.77
6857044423045484850,1480442455,1,37.18
6857552977266709862,1488304866,1,85.27
6858581199056101379,1488135050,1,104.25
6858857361782315379,1486417348,1,57.99
685977378128136688,1479690770,1,37.96
6861503307168230520,1478906412,2,101.99
6862738062437634632,1482873220,1,74.58
6871033222959309564,1481650109,1,113.98
6875432376489429220,1480018309,1,15.97
6877000758509218039,1481349453,1,44.97
6877088021237631458,1487866464,1,143.72
6886324911902005086,1482087671,1,130.37
6886733039051258034,1481355498,1,66.95
6887689755860406789,1488308195,1,123.99
6890419448387689000,1482362203,1,82.95
6890419448387689000,1487035731,1,38.58
6894849374667482787,1480980141,1,190.98
6895246311530693138,1481571008,1,101.93
6897167392084877746,1485383389,1,60.99
689752308200679975,1486182517,1,22.99
6898863270294328062,1480734910,1,17.96
6903095151297107595,1480612597,1,859.85
6908387488019906910,1483559226,1,49.11
6909642805353116140,1479872968,1,24.47
6912883439266311760,1482020723,1,59.98
6913633170731491634,1480959679,2,1940.13
6914629838067650341,1486849355,1,60.99
6924624858911861429,1481506874,1,25.99
6926784689598695134,1487370622,1,171.95
6926912273313312650,1478216221,1,75.99
6926912273313312650,1479156168,1,104.8
6927502833342765895,1481575524,1,59.98
6928599419401836682,1482354815,1,120.97
6931833927582821050,1487626683,2,47.56
6937346356975090905,1480384042,1,43.98
6944407004438928008,1478672315,1,185.7
6944407004438928008,1478704136,1,49.88
6944407004438928008,1480935985,1,37.58
6946322182542883504,1486738299,1,30.99
6954387213546558639,1486153141,1,28.19
6956884428765583506,1482951619,1,11.5
6957143257664287020,1481576503,1,43.97
6958136256460936943,1484864697,1,257.65
6961799001356572228,1485024534,1,88.99
6962915449516970048,1481146123,1,57.99
6963887866811727980,1481304773,1,40.73
6965114057791256341,1481646371,1,71.25
6966023444510052421,1481314077,1,64.99
6966256087320527646,1487038346,1,917.5
6969285856438247424,1480558847,1,35.88
6976057682793576646,1483241037,1,279.88
6976087133861419230,1486322641,1,63.99
6983400713632965044,1487714240,1,154.9
6983412535696393860,1487029205,1,16.59
6984780518734174118,1482865584,1,16.99
6985203880569403646,1482000084,1,41.98
698616970895406010,1485541065,1,46.79
6986536761307654836,1485834064,1,258.24
6988456629622921225,1481925863,1,18.99
6990629568536689161,1482729424,1,179.91
6997840417339284915,1487271998,1,28.99
7000425720623417338,1482369347,1,158.98
7001424081538361044,1485377315,1,414.49
700225401855286769,1485443740,1,184.16
7003898420257026546,1480962318,1,20.19
7006877722523825276,1488220029,1,16.58
700797453714688888,1481407916,2,122.98
7015697575025933677,1481079337,1,121.98
7015807370739833242,1487829588,1,16.59
7024229681211664053,1488290545,1,26.19
7035655888631728269,1483918447,1,66.56
7041939324822632725,1486375830,1,164.98
7048178855517326129,1480090647,1,24.99
706268966537024256,1480189680,1,35.95
7065662789249975422,1485730053,1,85.96
7066946419396410808,1480698423,1,539.8
7066946419396410808,1481144209,1,263.6
707174453609697560,1480815667,1,67.99
7071796515432628889,1481317989,1,18.99
7072012010426211154,1478009954,1,25.99
7077546092404787998,1485728697,1,105.97
7077546092404787998,1487264656,1,103.9
7079315843944655334,1486374580,1,31.99
7085536598312331292,1480710430,1,42.47
7088670546795941056,1478290763,1,41.38
708898149037036750,1488325604,1,26.99
7089498775181839224,1487213309,1,23.19
7091796288058306768,1485541395,1,44.18
7093434431157111373,1481257473,1,271.92
7112946707690589198,1484668811,1,59.34
7117209037706583763,1485564412,1,1535.41
7118031954619805826,1485825117,1,25.99
7118884909011666803,1478626760,1,91.95
7121475808884851135,1481651979,1,15.59
7127403930925257863,1486589843,1,57.37
7131006808160305551,1479340864,1,179.63
7132015811944987714,1487094761,1,214.42
7133939846118520732,1479312984,1,25.99
7135501439884721807,1481848874,1,21.59
7138325410902068496,1479436703,1,19.59
7139467536826793752,1487362730,1,165.55
7141351826392674237,1481040015,2,539.1
7148144150778064807,1481574622,1,61.76
7148873648621416097,1479098028,1,26.38
7149538216925151697,1479487289,2,366.0
7149538216925151697,1479745831,2,88.95
7168226225550508027,1485452166,1,602.91
7183073463207684020,1480702737,1,67.98
7183850423980283722,1481145904,1,68.58
7190366246319919792,1481307617,1,59.97
7199611745811583535,1483554305,1,467.6
7203916420192282208,1481390301,1,23.99
7211816795921364108,1481602503,1,77.76
7218697724746319622,1479415583,1,85.57
7222134693316285514,1481178018,1,56.98
7224140740863178929,1478132460,1,53.77
722529201110417278,1482175821,1,24.99
7230430554273149935,1487450421,1,13.99
7231437685885066535,1481762108,1,116.96
7231437685885066535,1487107733,1,73.18
7232250219554218806,1481160278,1,59.38
7238833623425944565,1478286092,1,31.99
7242769996237605248,1479336420,1,5.99
7243174500774931832,1483317147,1,30.98
7245767536802426368,1485181174,1,2.99
7247995041552365194,1480557257,1,88.82
7249775005981823793,1485073840,1,26.99
7251826796213283354,1482363715,1,27.56
7254480785524182260,1480358079,1,96.38
7254480785524182260,1484760650,1,171.84
7256432076983849562,1478590990,1,437.91
7261302704200810675,1487644175,1,978.59
7263427657913895507,1484861545,1,159.97
7266506425665550772,1483985944,1,1310.59
7266739596439998508,1486680347,1,120.81
7266739596439998508,1487725158,1,148.0
7270080953464199743,1485552658,1,104.99
7278514590734130730,1487341741,1,100.67
7281719665961519039,1481877720,1,88.99
7282705298132684237,1487463809,1,53.11
7284466025557220497,1478027982,1,942.63
7284466025557220497,1483670493,1,1430.55
7284466025557220497,1487630048,1,1506.2
7284829827483975901,1487369210,1,41.59
728804413269267006,1482721907,1,20.99
7288884165054757545,1479144911,1,192.98
7292686000022233408,1486827374,1,258.9
7292983953762980102,1485184673,1,390.7
7292983953762980102,1485893759,1,562.0
7298336494740484350,1483765055,1,37.16
730475210878766422,1481602424,1,82.98
7309503915118946070,1482705255,1,61.97
7311242886083854158,1478821042,1,91.95
7311242886083854158,1479432399,1,722.93
7311242886083854158,1481924344,1,659.74
7311242886083854158,1483729063,1,339.0
7311242886083854158,1484605745,1,925.16
7311242886083854158,1487210512,1,511.62
7312392177689574015,1480690603,1,118.97
7313318075791277817,1481712377,1,39.76
731463778070039206,1486421201,1,35.18
7323947562520019941,1487184036,1,27.97
7327561747023669346,1480075800,1,288.95
7328155589685273432,1482190475,1,39.99
7338051264625149881,1486651923,1,28.48
7344052172589114599,1481325142,1,63.99
7345128727363764298,1487370461,1,70.18
7346307461579354249,1482189655,1,62.16
734695769767612161,1480983627,1,44.59
7350793045976348171,1480611983,1,184.76
7353302216427585997,1485229585,1,19.99
7355682969727116264,1486348912,1,5.5
7358793687985723141,1484159622,1,56.01
7360418616242621195,1482252245,1,38.97
7365317501077088080,1486147875,1,86.56
7370090587515633465,1479844092,1,427.4
7376293826718831934,1484108863,1,32.9
7376304169676630885,1485279054,1,13.19
7378987659821753405,1481571653,1,17.59
738451259641127092,1485213821,1,37.78
7385533995680230366,1483492055,1,23.99
7387561254921039539,1485284049,1,71.99
738777585657711314,1482272043,1,86.13
7391031890337172782,1478193331,1,29.18
7391031890337172782,1480286450,1,18.97
7391294210996781396,1479702127,1,44.75
7394010699967893588,1485208911,1,425.85
7394734384320759438,1481223329,1,49.95
7396384706323570886,1484770141,1,215.94
740013212735960815,1481319664,1,124.88
7400153334064056683,1483215266,1,66.98
7400732262558954737,1480900734,1,48.46
7403668294153816592,1481051157,1,16.99
7405413901359579297,1487108027,1,74.18
7405413901359579297,1487190303,1,36.59
7405717600950397747,1485831616,1,27.99
7406415657806773244,1481213232,1,22.97
7406663400303851481,1481026711,1,51.98
7409109542465794166,1487882624,1,49.91
7410648917338692919,1482160492,1,23.99
7412139697907599868,1487701176,1,34.39
7419167186572756753,1484243845,1,111.52
7420043202908382961,1487283108,1,20.99
7422291256198709098,1486679255,1,45.77
7424654781881934440,1483274750,1,4.99
7427669167259347728,1478790824,1,19.99
7435052038545127483,1478131886,1,347.61
7435052038545127483,1484689887,1,281.37
7435052038545127483,1484794049,1,294.37
7436604361557442905,1481235017,2,705.78
7438635676004197181,1482124296,1,11.98
7441657642188873185,1478056408,1,45.79
7444317848220127323,1481664296,1,8.0
7450862049722666646,1481393164,1,42.98
7452591958167406113,1485829428,1,12.96
7453027015100594343,1487180004,1,37.59
7456688096098328743,1478057843,1,25.99
7463172420271311409,1478117894,1,1129.06
7463172420271311409,1480968809,1,1133.63
7463172420271311409,1487119304,1,1104.58
7465611519094858811,1478628334,2,50.37
746975101244077459,1482474929,1,25.98
7470318193219952463,1479259793,1,67.36
7474545646288919609,1485314520,1,15.99
7477146057219663265,1481378887,1,256.91
747719955276069654,1479162364,1,50.59
7477203212403257765,1484856263,1,10.98
7478762926279679155,1479999466,1,355.92
7487628839720019888,1487786981,1,19.99
7488710348710523001,1485480993,1,70.7
7495731308701213207,1488177360,1,38.91
7496147812697146114,1481592907,1,7003.5
7501496730606583691,1481151598,1,72.95
7515865863351246169,1478394744,1,11.39
7517997316226476864,1481001685,1,63.16
7517997316226476864,1481521825,1,52.79
7517997316226476864,1483422961,1,46.79
7518393139882907658,1480704929,1,19.39
7522022248849575139,1480706270,1,39.17
7522241323789304840,1483047406,1,37.76
7527510721694637931,1480992791,1,196.83
7534668743180719090,1487120090,1,144.94
7541337318748467634,1480389858,1,125.99
754193085382700442,1481564103,1,80.98
7544229451088045395,1480788597,1,19.98
7547767069516152606,1480972939,1,66.78
7549308697995967647,1482786064,1,119.17
7552589182628406304,1487817296,1,128.99
7554501152738675328,1479826771,1,58.99
7563368779850101640,1481399628,1,57.38
7563655790456641337,1482347654,1,57.55
7565764107128651335,1483657525,1,22.98
7567999450740996169,1481209213,1,202.88
7572337128017560741,1482797178,1,21.99
7574410263456433105,1488320280,1,323.0
7584227374144950004,1480720803,1,85.91
7587138749751940102,1481221397,1,31.38
7587148992661482087,1480034530,1,70.37
7587690701654566627,1480461080,1,55.77
7594157089401877562,1485235715,1,20.59
7594157089401877562,1487369608,1,36.59
7594746937801444625,1481050873,1,34.14
7595424386639223686,1482679045,1,66.99
7616789203807782311,1483251091,1,87.98
7619394198510596551,1479489580,2,123.26
7623081080262005718,1479137000,1,52.79
7625863147445975419,1478299737,1,243.1
7625863147445975419,1481044073,1,346.75
7627090613587216352,1486051314,1,155.03
7628048174455037157,1480909515,1,113.91
7632396110260336309,1481915771,1,28.9
7634897085866546110,1483641292,1,32.0
7637175405665019213,1478311213,1,6.49
7637583730181533171,1485205643,1,36.97
7637940533127194777,1481229177,1,116.77
7638200261989402480,1478645488,1,29.19
7638200261989402480,1484849588,1,433.1
7638336411447332495,1481217343,1,296.69
7638336411447332495,1485447665,2,1750.21
7638336411447332495,1485531717,1,219.8
7639125894732167820,1480556680,1,148.18
7641135753970506301,1480179042,1,25.99
7647399051164881931,1484339978,1,95.38
7649024864165957461,1482522482,1,9.5
765320243480910164,1481827454,1,68.96
765320243480910164,1482436872,1,40.94
7657672545443379106,1481929570,1,58.48
7657968382629784039,1480703971,1,93.74
7658004825963957145,1481771544,1,103.71
7661043951104922558,1480998754,1,18.99
7670063553528001131,1486930156,1,43.98
7674192003340295500,1480875975,1,34.98
7674873291467776477,1478547708,1,33.39
7675869407000236910,1487951386,2,709.28
7680759434454622438,1481334736,1,37.0
7681832015202637738,1482160485,1,56.99
7687728141180472347,1478028507,1,60.99
7687734256049052066,1478189904,1,100.95
768998327849146700,1480966493,1,32.39
768998327849146700,1481516913,1,19.37
7695366805532091485,1478274890,1,19.95
7695578750853411684,1486573698,1,488.03
7696973731640073168,1480377740,1,45.98
7696973731640073168,1484349592,1,86.53
7697599973738347494,1488083103,1,10.98
770343271394368802,1486284341,1,21.99
7703634562564929325,1484404138,1,199.93
770591642514840189,1482561773,1,28.99
770809688008689824,1480898918,1,40.77
7708630394810651470,1483377733,1,33.97
771218336324354803,1480347261,1,34.58
77222285299709169,1482801210,1,33.97
7725691113815221366,1483149870,1,39.96
7727862869206137569,1483073380,1,21.46
7733098542015261271,1479616557,1,46.98
7737545548847540539,1480919046,1,68.98
7738303201145232755,1483476503,1,20.39
7741113614366580526,1483035770,1,59.17
7742753003683875687,1483554567,1,81.78
7748710052323833792,1480363310,1,14.98
7750340404205493317,1488351206,1,4.99
7754442050009166377,1481127499,1,36.94
7754915186456273750,1481071199,1,84.94
7756103894574714837,1480563847,1,1302.0
7756103894574714837,1482036130,2,1098.69
7757837653152946419,1480954180,1,17.99
7757837653152946419,1482100160,1,11.99
7758585801799209122,1481035944,1,68.99
7761232105915490480,1483647699,1,23.98
7762808356071305639,1481572629,1,42.98
7764475341358829145,1479395874,1,67.93
7765852872572562365,1479397954,1,26.99
7771656628828873351,1482251436,1,117.78
7772930465282378163,1481600013,1,55.97
7773367694615408886,1480740474,1,35.98
777345811290642740,1481546424,1,37.98
7774093101397937116,1480013804,1,97.95
7787965754580189953,1483029661,1,20.98
7788388085759905895,1483990544,1,243.6
7789668913244553459,1479225576,1,36.98
7790208263336496144,1482179877,1,52.76
7794703468039668930,1480547299,1,37.47
7796097533930625172,1478047480,1,11.99
7796255033922388892,1481654802,1,124.38
779742490071283583,1480104337,1,63.99
7797999885990809909,1480481870,1,17.99
7798456604809994672,1480604411,1,18.19
7801319347320449499,1483034145,1,25.99
7804796494256061450,1484025649,1,27.45
7806543448896890229,1482225243,1,36.99
7807217189456163612,1483464332,1,32.95
7810785569344571093,1480973757,1,30.18
7812169483646384233,1488223503,1,24.97
7813149961404844386,1479408977,2,17.38
7813149961404844386,1479507825,1,60.99
7813149961404844386,1481036817,1,10.99
7813149961404844386,1484075970,1,47.99
7813149961404844386,1484170311,1,65.99
7813149961404844386,1484246986,1,50.79
7813149961404844386,1485535638,1,49.79
